,code,start_date,end_date
4617,v1201,2011-01-18,2012-01-17
4618,v1202,2011-02-22,2012-02-14
4619,v1203,2011-03-15,2012-03-14
4620,v1204,2011-04-19,2012-04-18
4621,v1205,2011-05-17,2012-05-15
4622,v1206,2011-06-16,2012-06-14
4623,v1207,2011-07-15,2012-07-13
4624,v1208,2011-08-15,2012-08-14
4625,v1209,2011-09-16,2012-09-14
4626,v1210,2011-10-24,2012-10-19
4627,v1211,2011-11-15,2012-11-14
4628,v1212,2011-12-15,2012-12-14
4629,v1301,2012-01-18,2013-01-17
4630,v1302,2012-02-15,2013-02-21
4631,v1303,2012-03-15,2013-03-14
4632,v1304,2012-04-19,2013-04-16
4633,v1305,2012-05-16,2013-05-15
4634,v1306,2012-06-15,2013-06-19
4635,v1307,2012-07-16,2013-07-12
4636,v1308,2012-08-15,2013-08-14
4637,v1309,2012-09-17,2013-09-13
4638,v1310,2012-10-22,2013-10-21
4639,v1311,2012-11-15,2013-11-14
4640,v1312,2012-12-17,2013-12-13
4641,v1401,2013-01-18,2014-01-15
4642,v1402,2013-02-22,2014-02-20
4643,v1403,2013-03-15,2014-03-14
4644,v1404,2013-04-17,2014-04-15
4645,v1405,2013-05-16,2014-05-16
4646,v1406,2013-06-20,2014-06-16
4647,v1407,2013-07-15,2014-07-14
4648,v1408,2013-08-15,2014-08-14
4649,v1409,2013-09-16,2014-09-15
4650,v1410,2013-10-22,2014-10-21
4651,v1411,2013-11-15,2014-11-14
4652,v1412,2013-12-16,2014-12-12
4653,v1501,2014-01-16,2015-01-16
4654,v1502,2014-02-21,2015-02-13
4655,v1503,2014-03-17,2015-03-13
4656,v1504,2014-04-16,2015-04-15
4657,v1505,2014-05-19,2015-05-15
4658,v1506,2014-06-17,2015-06-12
4659,v1507,2014-07-15,2015-07-14
4660,v1508,2014-08-15,2015-08-14
4661,v1509,2014-09-16,2015-09-16
4662,v1510,2014-10-22,2015-10-21
4663,v1511,2014-11-17,2015-11-13
4664,v1512,2014-12-15,2015-12-14
4665,v1601,2015-01-19,2016-01-15
4666,v1602,2015-02-16,2016-02-19
4667,v1603,2015-03-16,2016-03-14
4668,v1604,2015-04-16,2016-04-15
4669,v1605,2015-05-18,2016-05-16
4670,v1606,2015-06-15,2016-06-16
4671,v1607,2015-07-15,2016-07-14
4672,v1608,2015-08-17,2016-08-12
4673,v1609,2015-09-17,2016-09-14
4674,v1610,2015-10-22,2016-10-21
4675,v1611,2015-11-16,2016-11-14
4676,v1612,2015-12-15,2016-12-14
4677,v1701,2016-01-18,2017-01-16
4678,v1702,2016-02-22,2017-02-16
4679,v1703,2016-03-15,2017-03-14
4680,v1704,2016-04-18,2017-04-18
4681,v1705,2016-05-17,2017-05-15
4682,v1706,2016-06-17,2017-06-14
4683,v1707,2016-07-15,2017-07-14
4684,v1708,2016-08-15,2017-08-14
4685,v1709,2016-09-19,2017-09-14
4686,v1710,2016-10-24,2017-10-20
4687,v1711,2016-11-15,2017-11-14
4688,v1712,2016-12-15,2017-12-14
4689,v1801,2017-01-17,2018-01-15
4690,v1802,2017-02-17,2018-02-14
4691,v1803,2017-03-15,2018-03-14
4692,v1804,2017-04-19,2018-04-17
4693,v1805,2017-05-16,2018-05-15
4694,v1806,2017-06-15,2018-06-14
4695,v1807,2017-07-17,2018-07-13
4696,v1808,2017-08-15,2018-08-14
4697,v1809,2017-09-15,2018-09-14
4698,v1810,2017-10-23,2018-10-19
4699,v1811,2017-11-15,2018-11-14
4700,v1812,2017-12-15,2018-12-14
4701,v1901,2018-01-16,2019-01-15
4702,v1902,2018-02-22,2019-02-21
4703,v1903,2018-03-15,2019-03-14
4704,v1904,2018-04-18,2019-04-15
4705,v1905,2018-05-16,2019-05-17
4706,v1906,2018-06-15,2019-06-17
4707,v1907,2018-07-16,2019-07-12
4708,v1908,2018-08-15,2019-08-14
4709,v1909,2018-09-17,2019-09-16
4710,v1910,2018-10-22,2019-10-21
4711,v1911,2018-11-15,2019-11-14
4712,v1912,2018-12-17,2019-12-13
4713,v2001,2019-01-16,2020-01-15
4714,v2002,2019-02-22,2020-02-14
4715,v2003,2019-03-15,2020-03-13
4716,v2004,2019-04-16,2020-04-14
4717,v2005,2019-05-20,2020-05-15
4718,v2006,2019-06-18,2020-06-12
4719,v2007,2019-07-15,2020-07-14
4720,v2008,2019-08-15,2020-08-14
4721,v2009,2019-09-17,2020-09-14
4722,v2010,2019-10-22,2020-10-22
4723,v2011,2019-11-15,2020-11-13
4724,v8888,2009-05-25,2030-01-01
4725,v9999,2009-05-25,2030-01-01
4726,wh307,2012-07-24,2013-07-12
4727,wh309,2012-09-21,2013-09-13
4728,wh311,2012-11-23,2013-11-14
4729,wh401,2013-01-24,2014-01-15
4730,wh403,2013-03-22,2014-03-14
4731,wh405,2013-05-24,2014-05-16
4732,wh407,2013-07-15,2014-07-14
4733,wh409,2013-09-16,2014-09-15
4734,wh411,2013-11-15,2014-11-14
4735,wh501,2014-01-16,2015-01-16
4736,wh503,2014-03-17,2015-03-13
4737,wh505,2014-05-19,2015-05-15
4738,wh507,2014-07-15,2015-07-14
4739,wh509,2014-09-16,2015-09-16
4740,wh511,2014-11-17,2015-11-13
4741,wh601,2015-01-19,2016-01-15
4742,wh603,2015-03-16,2016-03-14
4743,wh605,2015-05-18,2016-05-16
4744,wh607,2015-07-15,2016-07-14
4745,wh609,2015-09-17,2016-09-14
4746,wh611,2015-11-16,2016-11-14
4747,wh701,2016-01-18,2017-01-16
4748,wh703,2016-03-15,2017-03-14
4749,wh705,2016-05-17,2017-05-15
4750,wh707,2016-07-15,2017-07-14
4751,wh709,2016-09-19,2017-09-14
4752,wh711,2016-11-15,2017-11-14
4753,wh801,2017-01-17,2018-01-15
4754,wh803,2017-03-15,2018-03-14
4755,wh805,2017-05-16,2018-05-15
4756,wh807,2017-07-17,2018-07-13
4757,wh809,2017-09-15,2018-09-14
4758,wh811,2017-11-15,2018-11-14
4759,wh901,2018-01-16,2019-01-15
4760,wh903,2018-03-15,2019-03-14
4761,wh905,2018-05-16,2019-05-17
4762,wh907,2018-07-16,2019-07-12
4763,wh909,2018-09-17,2019-09-16
4764,wh911,2018-11-15,2019-11-14
4765,wh001,2019-01-16,2020-01-15
4766,wh003,2019-03-15,2020-03-13
4767,wh005,2019-05-20,2020-05-15
4768,wh007,2019-07-15,2020-07-14
4769,wh009,2019-09-17,2020-09-14
4770,wh011,2019-11-15,2020-11-13
4771,wh8888,2012-07-24,2030-01-01
4772,wh9999,2012-07-24,2030-01-01
4773,wr0909,2009-03-27,2009-09-15
4774,wr0910,2009-03-27,2009-10-15
4775,wr0911,2009-03-27,2009-11-16
4776,wr0912,2009-03-27,2009-12-15
4777,wr1001,2009-03-27,2010-01-15
4778,wr1002,2009-03-27,2010-02-09
4779,wr1003,2009-03-27,2010-03-15
4780,wr1004,2009-04-20,2010-04-15
4781,wr1005,2009-06-03,2010-05-17
4782,wr1006,2009-06-16,2010-06-17
4783,wr1007,2009-07-16,2010-07-15
4784,wr1008,2009-08-19,2010-08-16
4785,wr1009,2009-09-17,2010-09-15
4786,wr1010,2009-10-19,2010-10-15
4787,wr1011,2009-11-18,2010-11-15
4788,wr1012,2009-12-16,2010-12-15
4789,wr1101,2010-01-18,2011-01-17
4790,wr1102,2010-03-03,2011-02-15
4791,wr1103,2010-03-16,2011-03-15
4792,wr1104,2010-04-16,2011-04-15
4793,wr1105,2010-05-25,2011-05-16
4794,wr1106,2010-06-18,2011-06-15
4795,wr1107,2010-07-30,2011-07-15
4796,wr1108,2010-08-17,2011-08-15
4797,wr1109,2010-09-16,2011-09-15
4798,wr1110,2010-10-18,2011-10-17
4799,wr1111,2010-11-16,2011-11-15
4800,wr1112,2010-12-16,2011-12-15
4801,wr1201,2011-01-18,2012-01-13
4802,wr1202,2011-02-16,2012-02-15
4803,wr1203,2011-03-16,2012-03-15
4804,wr1204,2011-04-18,2012-04-16
4805,wr1205,2011-05-17,2012-05-15
4806,wr1206,2011-06-16,2012-06-15
4807,wr1207,2011-07-18,2012-07-16
4808,wr1208,2011-08-16,2012-08-15
4809,wr1209,2011-09-16,2012-09-17
4810,wr1210,2011-10-18,2012-10-15
4811,wr1211,2011-11-16,2012-11-15
4812,wr1212,2011-12-16,2012-12-17
4813,wr1301,2012-01-16,2013-01-15
4814,wr1302,2012-02-16,2013-02-18
4815,wr1303,2012-03-16,2013-03-15
4816,wr1304,2012-04-17,2013-04-15
4817,wr1305,2012-05-16,2013-05-15
4818,wr1306,2012-06-18,2013-06-17
4819,wr1307,2012-07-17,2013-07-15
4820,wr1308,2012-08-16,2013-08-15
4821,wr1309,2012-09-18,2013-09-16
4822,wr1310,2012-10-16,2013-10-15
4823,wr1311,2012-11-16,2013-11-15
4824,wr1312,2012-12-18,2013-12-16
4825,wr1401,2013-01-16,2014-01-15
4826,wr1402,2013-02-19,2014-02-17
4827,wr1403,2013-03-18,2014-03-17
4828,wr1404,2013-04-16,2014-04-15
4829,wr1405,2013-05-16,2014-05-15
4830,wr1406,2013-06-18,2014-06-16
4831,wr1407,2013-07-16,2014-07-15
4832,wr1408,2013-08-16,2014-08-15
4833,wr1409,2013-09-17,2014-09-15
4834,wr1410,2013-10-16,2014-10-15
4835,wr1411,2013-11-18,2014-11-17
4836,wr1412,2013-12-17,2014-12-15
4837,wr1501,2014-01-16,2015-01-15
4838,wr1502,2014-02-18,2015-02-10
4839,wr1503,2014-03-18,2015-03-16
4840,wr1504,2014-04-16,2015-04-15
4841,wr1505,2014-05-16,2015-05-15
4842,wr1506,2014-06-17,2015-06-15
4843,wr1507,2014-07-16,2015-07-15
4844,wr1508,2014-08-18,2015-08-17
4845,wr1509,2014-09-16,2015-09-15
4846,wr1510,2014-10-16,2015-10-15
4847,wr1511,2014-11-18,2015-11-16
4848,wr1512,2014-12-16,2015-12-15
4849,wr1601,2015-01-16,2016-01-15
4850,wr1602,2015-02-16,2016-02-15
4851,wr1603,2015-03-17,2016-03-15
4852,wr1604,2015-04-16,2016-04-15
4853,wr1605,2015-05-18,2016-05-16
4854,wr1606,2015-06-16,2016-06-15
4855,wr1607,2015-07-16,2016-07-15
4856,wr1608,2015-08-18,2016-08-15
4857,wr1609,2015-09-16,2016-09-19
4858,wr1610,2015-10-16,2016-10-17
4859,wr1611,2015-11-17,2016-11-15
4860,wr1612,2015-12-16,2016-12-15
4861,wr1701,2016-01-18,2017-01-16
4862,wr1702,2016-02-16,2017-02-15
4863,wr1703,2016-03-16,2017-03-15
4864,wr1704,2016-04-18,2017-04-17
4865,wr1705,2016-05-17,2017-05-15
4866,wr1706,2016-06-16,2017-06-15
4867,wr1707,2016-07-18,2017-07-17
4868,wr1708,2016-08-16,2017-08-15
4869,wr1709,2016-09-20,2017-09-15
4870,wr1710,2016-10-18,2017-10-16
4871,wr1711,2016-11-16,2017-11-15
4872,wr1712,2016-12-16,2017-12-15
4873,wr1801,2017-01-17,2018-01-15
4874,wr1802,2017-02-16,2018-02-09
4875,wr1803,2017-03-16,2018-03-15
4876,wr1804,2017-04-18,2018-04-16
4877,wr1805,2017-05-16,2018-05-15
4878,wr1806,2017-06-16,2018-06-15
4879,wr1807,2017-07-18,2018-07-16
4880,wr1808,2017-08-16,2018-08-15
4881,wr1809,2017-09-18,2018-08-31
4882,wr1810,2017-10-17,2018-08-31
4883,wr1811,2017-11-16,2018-08-31
4884,wr1812,2017-12-18,2018-08-31
4885,wr1901,2018-01-16,2018-08-31
4886,wr1902,2018-02-12,2018-08-31
4887,wr1903,2018-10-16,2019-03-15
4888,wr1904,2018-10-16,2019-04-15
4889,wr1905,2018-10-16,2019-05-15
4890,wr1906,2018-10-16,2019-06-17
4891,wr1907,2018-10-16,2019-07-15
4892,wr1908,2018-10-16,2019-08-15
4893,wr1909,2018-10-16,2019-09-16
4894,wr1910,2018-10-16,2019-10-15
4895,wr1911,2018-11-16,2019-11-15
4896,wr1912,2018-12-18,2019-12-16
4897,wr2001,2019-01-16,2020-01-15
4898,wr2002,2019-02-18,2020-02-17
4899,wr2003,2019-03-18,2020-03-16
4900,wr2004,2019-04-16,2020-04-15
4901,wr2005,2019-05-16,2020-05-15
4902,wr2006,2019-06-18,2020-06-15
4903,wr2007,2019-07-16,2020-07-15
4904,wr2008,2019-08-16,2020-08-17
4905,wr2009,2019-09-17,2020-09-15
4906,wr2010,2019-10-16,2020-10-15
4907,wr2011,2019-11-18,2020-11-16
4908,wr8888,2009-03-27,2030-01-01
4909,wr9999,2009-03-27,2030-01-01
4910,ws501,2004-02-02,2005-01-21
4911,ws503,2004-04-01,2005-03-23
4912,ws505,2004-06-01,2005-05-23
4913,ws507,2004-08-02,2005-07-21
4914,ws509,2004-10-08,2005-09-22
4915,ws511,2004-12-01,2005-11-22
4916,ws601,2005-02-01,2006-01-19
4917,ws603,2005-04-01,2006-03-23
4918,ws605,2005-06-01,2006-05-23
4919,ws607,2005-08-01,2006-07-21
4920,ws609,2005-10-10,2006-09-21
4921,ws611,2005-12-01,2006-11-22
4922,ws701,2006-02-06,2007-01-23
4923,ws703,2006-04-03,2007-03-22
4924,ws705,2006-06-01,2007-05-23
4925,ws707,2006-07-24,2007-07-23
4926,ws709,2006-09-22,2007-09-20
4927,ws711,2006-11-23,2007-11-22
4928,ws801,2007-01-24,2008-01-23
4929,ws803,2007-03-23,2008-03-21
4930,ws805,2007-05-24,2008-05-22
4931,ws807,2007-07-24,2008-07-23
4932,ws809,2007-09-21,2008-09-18
4933,ws811,2007-11-23,2008-11-20
4934,ws901,2007-11-23,2009-01-15
4935,ws903,2008-01-24,2009-03-23
4936,ws905,2008-01-24,2009-05-19
4937,ws907,2008-03-24,2009-07-23
4938,ws909,2008-03-24,2009-09-22
4939,ws911,2008-05-23,2009-11-20
4940,ws001,2008-07-24,2010-01-21
4941,ws003,2008-09-19,2010-03-23
4942,ws005,2008-11-21,2010-05-21
4943,ws007,2009-01-16,2010-07-22
4944,ws009,2009-03-24,2010-09-17
4945,ws011,2009-05-20,2010-11-22
4946,ws101,2009-07-24,2011-01-21
4947,ws103,2009-09-23,2011-03-23
4948,ws105,2009-11-23,2011-05-23
4949,ws107,2010-01-22,2011-07-21
4950,ws109,2010-03-24,2011-09-22
4951,ws111,2010-05-24,2011-11-22
4952,ws201,2010-07-23,2012-01-16
4953,ws203,2010-09-20,2012-03-22
4954,ws205,2010-11-23,2012-05-23
4955,ws207,2011-01-24,2012-07-23
4956,ws209,2011-03-24,2012-09-20
4957,ws211,2011-05-24,2012-11-22
4958,ws301,2011-07-22,2013-01-23
4959,ws303,2011-09-23,2013-03-21
4960,ws305,2011-11-23,2013-05-23
4961,ws8888,2005-01-03,2013-05-23
4962,ws9999,2005-01-03,2013-05-23
4963,wt501,2004-02-02,2005-01-21
4964,wt503,2004-04-01,2005-03-23
4965,wt505,2004-06-01,2005-05-23
4966,wt507,2004-08-02,2005-07-21
4967,wt509,2004-10-08,2005-09-22
4968,wt511,2004-12-01,2005-11-22
4969,wt601,2005-02-01,2006-01-19
4970,wt603,2005-04-01,2006-03-23
4971,wt605,2005-06-01,2006-05-23
4972,wt607,2005-08-01,2006-07-21
4973,wt609,2005-10-10,2006-09-21
4974,wt611,2005-12-01,2006-11-22
4975,wt701,2006-02-06,2007-01-23
4976,wt703,2006-04-03,2007-03-22
4977,wt705,2006-06-01,2007-05-23
4978,wt707,2006-07-24,2007-07-23
4979,wt709,2006-09-22,2007-09-20
4980,wt711,2006-11-23,2007-11-22
4981,wt801,2007-01-24,2008-01-23
4982,wt803,2007-03-23,2008-03-21
4983,wt805,2007-05-24,2008-05-22
4984,wt807,2007-07-24,2008-07-23
4985,wt809,2007-09-21,2008-09-18
4986,wt811,2007-11-23,2008-11-20
4987,wt901,2008-03-24,2009-01-15
4988,wt903,2008-03-24,2009-03-23
4989,wt905,2008-05-23,2009-05-19
4990,wt907,2008-07-24,2009-07-23
4991,wt909,2008-09-19,2009-09-22
4992,wt911,2008-11-21,2009-11-20
4993,wt001,2009-01-16,2010-01-21
4994,wt003,2009-03-24,2010-03-23
4995,wt005,2009-05-20,2010-05-21
4996,wt007,2009-07-24,2010-07-22
4997,wt009,2009-09-23,2010-09-17
4998,wt011,2009-11-23,2010-11-22
4999,wt101,2010-01-22,2011-01-21
5000,wt103,2010-03-24,2011-03-23
5001,wt105,2010-05-24,2011-05-23
5002,wt107,2010-07-23,2011-07-21
5003,wt109,2010-09-20,2011-09-22
5004,wt111,2010-11-23,2011-11-22
5005,wt201,2011-01-24,2012-01-16
5006,wt203,2011-03-24,2012-03-22
5007,wt205,2011-05-24,2012-05-23
5008,wt207,2011-07-22,2012-07-23
5009,wt209,2011-09-23,2012-09-20
5010,wt211,2011-11-23,2012-11-22
5011,wt8888,2005-01-03,2012-11-22
5012,wt9999,2005-01-03,2012-11-22
5013,y0603,2006-01-09,2006-03-14
5014,y0605,2006-01-09,2006-05-19
5015,y0607,2006-01-09,2006-07-14
5016,y0608,2006-01-09,2006-08-14
5017,y0609,2006-01-09,2006-09-14
5018,y0611,2006-01-18,2006-11-14
5019,y0612,2006-03-15,2006-12-14
5020,y0701,2006-03-15,2007-01-17
5021,y0703,2006-05-22,2007-03-14
5022,y0705,2006-05-22,2007-05-21
5023,y0707,2006-07-17,2007-07-13
5024,y0708,2006-08-15,2007-08-14
5025,y0709,2006-09-15,2007-09-14
5026,y0711,2006-11-15,2007-11-14
5027,y0712,2006-12-15,2007-12-14
5028,y0801,2007-01-18,2008-01-15
5029,y0803,2007-03-15,2008-03-14
5030,y0805,2007-05-22,2008-05-16
5031,y0807,2007-07-16,2008-07-14
5032,y0808,2007-08-15,2008-08-14
5033,y0809,2007-09-17,2008-09-12
5034,y0811,2007-11-15,2008-11-14
5035,y0812,2007-12-17,2008-12-12
5036,y0901,2008-01-16,2009-01-16
5037,y0903,2008-03-17,2009-03-13
5038,y0905,2008-05-19,2009-05-15
5039,y0907,2008-07-15,2009-07-14
5040,y0908,2008-08-15,2009-08-14
5041,y0909,2008-09-16,2009-09-14
5042,y0911,2008-11-17,2009-11-13
5043,y0912,2008-12-15,2009-12-14
5044,y1001,2009-01-19,2010-01-15
5045,y1003,2009-03-16,2010-03-12
5046,y1005,2009-05-18,2010-05-17
5047,y1007,2009-07-15,2010-07-14
5048,y1008,2009-08-17,2010-08-13
5049,y1009,2009-09-15,2010-09-14
5050,y1011,2009-11-16,2010-11-12
5051,y1012,2009-12-15,2010-12-14
5052,y1101,2010-01-18,2011-01-17
5053,y1103,2010-03-15,2011-03-14
5054,y1105,2010-05-18,2011-05-16
5055,y1107,2010-07-15,2011-07-14
5056,y1108,2010-08-16,2011-08-12
5057,y1109,2010-09-15,2011-09-15
5058,y1111,2010-11-15,2011-11-14
5059,y1112,2010-12-15,2011-12-14
5060,y1201,2011-01-18,2012-01-17
5061,y1203,2011-03-15,2012-03-14
5062,y1205,2011-05-17,2012-05-15
5063,y1207,2011-07-15,2012-07-13
5064,y1208,2011-08-15,2012-08-14
5065,y1209,2011-09-16,2012-09-14
5066,y1211,2011-11-15,2012-11-14
5067,y1212,2011-12-15,2012-12-14
5068,y1301,2012-01-18,2013-01-17
5069,y1303,2012-03-15,2013-03-14
5070,y1305,2012-05-16,2013-05-15
5071,y1307,2012-07-16,2013-07-12
5072,y1308,2012-08-15,2013-08-14
5073,y1309,2012-09-17,2013-09-13
5074,y1311,2012-11-15,2013-11-14
5075,y1312,2012-12-17,2013-12-13
5076,y1401,2013-01-18,2014-01-15
5077,y1403,2013-03-15,2014-03-14
5078,y1405,2013-05-16,2014-05-16
5079,y1407,2013-07-15,2014-07-14
5080,y1408,2013-08-15,2014-08-14
5081,y1409,2013-09-16,2014-09-15
5082,y1411,2013-11-15,2014-11-14
5083,y1412,2013-12-16,2014-12-12
5084,y1501,2014-01-16,2015-01-16
5085,y1503,2014-03-17,2015-03-13
5086,y1505,2014-05-19,2015-05-15
5087,y1507,2014-07-15,2015-07-14
5088,y1508,2014-08-15,2015-08-14
5089,y1509,2014-09-16,2015-09-16
5090,y1511,2014-11-17,2015-11-13
5091,y1512,2014-12-15,2015-12-14
5092,y1601,2015-01-19,2016-01-15
5093,y1603,2015-03-16,2016-03-14
5094,y1605,2015-05-18,2016-05-16
5095,y1607,2015-07-15,2016-07-14
5096,y1608,2015-08-17,2016-08-12
5097,y1609,2015-09-17,2016-09-14
5098,y1611,2015-11-16,2016-11-14
5099,y1612,2015-12-15,2016-12-14
5100,y1701,2016-01-18,2017-01-16
5101,y1703,2016-03-15,2017-03-14
5102,y1705,2016-05-17,2017-05-15
5103,y1707,2016-07-15,2017-07-14
5104,y1708,2016-08-15,2017-08-14
5105,y1709,2016-09-19,2017-09-14
5106,y1711,2016-11-15,2017-11-14
5107,y1712,2016-12-15,2017-12-14
5108,y1801,2017-01-17,2018-01-15
5109,y1803,2017-03-15,2018-03-14
5110,y1805,2017-05-16,2018-05-15
5111,y1807,2017-07-17,2018-07-13
5112,y1808,2017-08-15,2018-08-14
5113,y1809,2017-09-15,2018-09-14
5114,y1811,2017-11-15,2018-11-14
5115,y1812,2017-12-15,2018-12-14
5116,y1901,2018-01-16,2019-01-15
5117,y1903,2018-03-15,2019-03-14
5118,y1905,2018-05-16,2019-05-17
5119,y1907,2018-07-16,2019-07-12
5120,y1908,2018-08-15,2019-08-14
5121,y1909,2018-09-17,2019-09-16
5122,y1911,2018-11-15,2019-11-14
5123,y1912,2018-12-17,2019-12-13
5124,y2001,2019-01-16,2020-01-15
5125,y2003,2019-03-15,2020-03-13
5126,y2005,2019-05-20,2020-05-15
5127,y2007,2019-07-15,2020-07-14
5128,y2008,2019-08-15,2020-08-14
5129,y2009,2019-09-17,2020-09-14
5130,y2011,2019-11-15,2020-11-13
5131,y8888,2006-01-09,2030-01-01
5132,y9999,2006-01-09,2030-01-01
5133,zc605,2015-05-18,2016-05-09
5134,zc606,2015-06-08,2016-06-07
5135,zc607,2015-07-08,2016-07-07
5136,zc608,2015-08-10,2016-08-05
5137,zc609,2015-09-10,2016-09-07
5138,zc610,2015-10-15,2016-10-14
5139,zc611,2015-11-09,2016-11-07
5140,zc612,2015-12-08,2016-12-07
5141,zc701,2016-01-11,2017-01-09
5142,zc702,2016-02-15,2017-02-09
5143,zc703,2016-03-08,2017-03-07
5144,zc704,2016-04-11,2017-04-11
5145,zc705,2016-05-10,2017-05-08
5146,zc706,2016-06-08,2017-06-07
5147,zc707,2016-07-08,2017-07-07
5148,zc708,2016-08-08,2017-08-07
5149,zc709,2016-09-08,2017-09-07
5150,zc710,2016-10-17,2017-10-13
5151,zc711,2016-11-08,2017-11-07
5152,zc712,2016-12-08,2017-12-07
5153,zc801,2017-01-10,2018-01-08
5154,zc802,2017-02-10,2018-02-07
5155,zc803,2017-03-08,2018-03-07
5156,zc804,2017-04-12,2018-04-10
5157,zc805,2017-05-09,2018-05-08
5158,zc806,2017-06-08,2018-06-07
5159,zc807,2017-07-10,2018-07-06
5160,zc808,2017-08-08,2018-08-07
5161,zc809,2017-09-08,2018-09-07
5162,zc810,2017-10-16,2018-10-12
5163,zc811,2017-11-08,2018-11-07
5164,zc812,2017-12-08,2018-12-07
5165,zc901,2018-01-09,2019-01-08
5166,zc902,2018-02-08,2019-02-14
5167,zc903,2018-03-08,2019-03-07
5168,zc904,2018-04-11,2019-04-08
5169,zc905,2018-05-09,2019-05-10
5170,zc906,2018-06-08,2019-06-10
5171,zc907,2018-07-09,2019-07-05
5172,zc908,2018-08-08,2019-08-07
5173,zc909,2018-09-10,2019-09-06
5174,zc910,2018-10-15,2019-10-14
5175,zc911,2018-11-08,2019-11-07
5176,zc912,2018-12-10,2019-12-06
5177,zc001,2019-01-09,2020-01-08
5178,zc002,2019-02-15,2020-02-07
5179,zc003,2019-03-08,2020-03-06
5180,zc004,2019-04-09,2020-04-07
5181,zc005,2019-05-13,2020-05-08
5182,zc006,2019-06-11,2020-06-05
5183,zc007,2019-07-08,2020-07-07
5184,zc008,2019-08-08,2020-08-07
5185,zc009,2019-09-09,2020-09-07
5186,zc010,2019-10-15,2020-10-15
5187,zc011,2019-11-08,2020-11-06
5188,zc8888,2015-05-18,2030-01-01
5189,zc9999,2015-05-18,2030-01-01
5190,zn0707,2007-03-26,2007-07-16
5191,zn0708,2007-03-26,2007-08-15
5192,zn0709,2007-03-26,2007-09-17
5193,zn0710,2007-03-26,2007-10-15
5194,zn0711,2007-04-04,2007-11-15
5195,zn0712,2007-04-13,2007-12-17
5196,zn0801,2007-04-09,2008-01-15
5197,zn0802,2007-05-08,2008-02-15
5198,zn0803,2007-03-26,2008-03-17
5199,zn0804,2007-05-15,2008-04-15
5200,zn0805,2007-06-11,2008-05-15
5201,zn0806,2007-07-06,2008-06-16
5202,zn0807,2007-07-20,2008-07-15
5203,zn0808,2007-08-20,2008-08-15
5204,zn0809,2007-09-18,2008-09-16
5205,zn0810,2007-10-17,2008-10-15
5206,zn0811,2007-11-16,2008-11-17
5207,zn0812,2007-12-24,2008-12-15
5208,zn0901,2008-01-16,2009-01-15
5209,zn0902,2008-02-20,2009-02-16
5210,zn0903,2008-03-18,2009-03-16
5211,zn0904,2008-04-22,2009-04-15
5212,zn0905,2008-05-22,2009-05-15
5213,zn0906,2008-06-18,2009-06-15
5214,zn0907,2008-07-18,2009-07-15
5215,zn0908,2008-08-20,2009-08-17
5216,zn0909,2008-10-06,2009-09-15
5217,zn0910,2008-10-16,2009-10-15
5218,zn0911,2008-11-18,2009-11-16
5219,zn0912,2008-12-17,2009-12-15
5220,zn1001,2009-01-16,2010-01-15
5221,zn1002,2009-02-23,2010-02-09
5222,zn1003,2009-03-17,2010-03-15
5223,zn1004,2009-04-16,2010-04-15
5224,zn1005,2009-05-18,2010-05-17
5225,zn1006,2009-06-16,2010-06-17
5226,zn1007,2009-07-17,2010-07-15
5227,zn1008,2009-08-18,2010-08-16
5228,zn1009,2009-09-16,2010-09-15
5229,zn1010,2009-10-16,2010-10-15
5230,zn1011,2009-11-17,2010-11-15
5231,zn1012,2009-12-17,2010-12-15
5232,zn1101,2010-01-18,2011-01-17
5233,zn1102,2010-02-25,2011-02-15
5234,zn1103,2010-03-17,2011-03-15
5235,zn1104,2010-04-16,2011-04-15
5236,zn1105,2010-05-18,2011-05-16
5237,zn1106,2010-06-21,2011-06-15
5238,zn1107,2010-07-16,2011-07-15
5239,zn1108,2010-08-17,2011-08-15
5240,zn1109,2010-09-16,2011-09-15
5241,zn1110,2010-10-18,2011-10-17
5242,zn1111,2010-11-16,2011-11-15
5243,zn1112,2010-12-16,2011-12-15
5244,zn1201,2011-01-18,2012-01-13
5245,zn1202,2011-02-16,2012-02-15
5246,zn1203,2011-03-16,2012-03-15
5247,zn1204,2011-04-18,2012-04-16
5248,zn1205,2011-05-17,2012-05-15
5249,zn1206,2011-06-16,2012-06-15
5250,zn1207,2011-07-18,2012-07-16
5251,zn1208,2011-08-16,2012-08-15
5252,zn1209,2011-09-16,2012-09-17
5253,zn1210,2011-10-18,2012-10-15
5254,zn1211,2011-11-16,2012-11-15
5255,zn1212,2011-12-16,2012-12-17
5256,zn1301,2012-01-16,2013-01-15
5257,zn1302,2012-02-16,2013-02-18
5258,zn1303,2012-03-16,2013-03-15
5259,zn1304,2012-04-17,2013-04-15
5260,zn1305,2012-05-16,2013-05-15
5261,zn1306,2012-06-18,2013-06-17
5262,zn1307,2012-07-17,2013-07-15
5263,zn1308,2012-08-16,2013-08-15
5264,zn1309,2012-09-18,2013-09-16
5265,zn1310,2012-10-16,2013-10-15
5266,zn1311,2012-11-16,2013-11-15
5267,zn1312,2012-12-18,2013-12-16
5268,zn1401,2013-01-16,2014-01-15
5269,zn1402,2013-02-19,2014-02-17
5270,zn1403,2013-03-18,2014-03-17
5271,zn1404,2013-04-16,2014-04-15
